BJFS,BJYQ,BJSH,BJGB,TJBD,TJBH,TJWQ,HEYY,HELQ,HELY,HECC,HEZJ,HECD,HETS,SXLQ,XGB1
0.00683,-0.01452,-0.01505,-0.0151,-0.01869,-0.09706,-0.19528,-0.0297,-0.01881,-0.03462,-0.02284,-0.01082,-0.02279,-0.01241,-0.02474,-0.011848589
0.00979,-0.01172,-0.01129,-0.01359,-0.01558,-0.0924,-0.19195,-0.02674,-0.01653,-0.03083,-0.0192,-0.00758,-0.02244,-0.00978,-0.02396,-0.004749058
0.01201,-0.00854,-0.01097,-0.01313,-0.01261,-0.09109,-0.19169,-0.0245,-0.0121,-0.02874,-0.01729,-0.00446,-0.02249,-0.00837,-0.02356,-0.003989798
0.01353,-0.00713,-0.0063,-0.01018,-0.01108,-0.08997,-0.19135,-0.02451,-0.01337,-0.02907,-0.01454,-0.00373,-0.02212,-0.00778,-0.02443,-0.001949817
0.01861,-0.00034,-0.00119,-0.00616,-0.00811,-0.08569,-0.1853,-0.02019,-0.00887,-0.02235,-0.01151,-0.00245,-0.0169,-0.00263,-0.01709,-0.000356954
0.01858,-0.00107,-0.00825,-0.00576,-0.00659,-0.08526,-0.18611,-0.02022,-0.00803,-0.02134,-0.01219,-0.00017,-0.01547,0.00042,-0.01416,0.000777527
0.02208,-0.0018,-0.00027,-0.00804,-0.0099,-0.08708,-0.18391,-0.02022,-0.00776,-0.02253,-0.00787,0.00489,-0.01124,-0.00471,-0.00795,0.000728916
0.01519,0.00319,-0.01416,-0.01386,-0.00996,-0.08963,-0.18913,-0.02022,-0.01167,-0.02689,-0.01119,0.00155,-0.02001,-0.00813,-0.0237,0.002288147
0.0295,0.00887,0.00658,0.00224,0.00424,-0.07203,-0.17537,-0.02022,-0.00106,-0.01486,-0.00223,0.01015,-0.00439,0.00901,-0.00826,0.006375199
0.02844,0.00694,0.00513,0.00461,0.00211,-0.07699,-0.17964,-0.02022,0.00016,-0.01619,-0.00077,0.00853,-0.00634,0.00331,-0.00673,0.007071983
0.03084,0.01378,0.00953,0.0072,0.00724,-0.07279,-0.17321,-0.02022,0.00289,-0.01232,0.00283,0.01433,-0.00209,0.00878,-0.00432,0.017564908
0.03001,0.00664,0.00689,0.00514,0.00261,-0.07688,-0.17848,-0.02022,0.00117,-0.0146,0.00103,0.01048,-0.00419,0.00615,-0.0065,0.008000688
0.02572,0.00724,0.00339,0.00163,0.00319,-0.07596,-0.17737,-0.02022,-0.00033,-0.01407,-0.00024,0.00988,0.0005,0.00418,-0.00999,0.006519939
0.02687,0.00366,0.00513,0.00222,0.00296,-0.07526,-0.17828,-0.02022,-0.00141,-0.01541,-0.0019,0.00699,-0.0042,0.00576,-0.01028,0.005151407
0.02705,0.00611,0.00443,0.00173,0.00138,-0.07744,-0.18005,-0.02022,-0.00177,-0.01408,-0.00112,0.00904,-0.00537,0.00477,-0.00912,0.006519939
0.01674,0.00097,-0.00374,-0.00858,-0.00893,-0.0852,-0.1893,-0.02022,-0.00918,-0.02314,-0.01296,0.00253,-0.01389,-0.00328,-0.01762,-0.002555444
0.02389,0.00188,0.00115,-0.00057,-0.00333,-0.08266,-0.18456,-0.01466,-0.00622,-0.01913,-0.00594,0.00674,-0.00926,0.00102,-0.01146,0.003134483
0.02367,0.00414,0.00118,-0.00382,-0.00193,-0.08122,-0.18129,-0.01436,-0.00704,-0.01901,-0.00178,0.00851,-0.00888,-0.00096,-0.01084,0.002972513
0.02328,0.00161,0.00182,-0.0025,-0.00358,-0.08121,-0.18319,-0.01373,-0.00597,-0.01942,-0.00566,0.00747,-0.01105,-0.00161,-0.01184,0.003393194
0.01496,-0.00574,-0.00666,-0.00963,-0.01171,-0.08994,-0.19147,-0.02039,-0.01315,-0.0271,-0.01334,-0.00071,-0.01728,-0.01046,-0.01908,-0.002064846
0.01046,-0.01081,-0.00851,-0.01208,-0.01651,-0.09509,-0.19435,-0.02354,-0.01517,-0.03021,-0.01638,-0.00404,-0.02057,-0.01312,-0.01989,-0.006464676
0.01382,-0.00835,-0.00742,-0.00896,-0.01398,-0.09213,-0.19238,-0.02261,-0.01238,-0.02567,-0.01514,-0.00235,-0.01976,-0.01027,-0.02133,-0.00344531
0.02677,0.00266,0.00245,0.00161,-0.00412,-0.08276,-0.1829,-0.01262,-0.00258,-0.01584,-0.00509,0.00947,-0.00877,0.00042,-0.00936,0.004695225
0.01741,-0.00262,-0.00004,-0.00709,-0.00999,-0.08783,-0.19093,-0.0209,-0.00988,-0.02352,-0.0075,-0.00113,-0.01599,-0.00527,-0.01916,0.002101248
0.01896,-0.00373,-0.00318,-0.0041,-0.00616,-0.08494,-0.18933,-0.01918,-0.00989,-0.02149,-0.0096,0.00217,-0.0136,-0.00078,-0.01777,0.002021325
0.01614,-0.00051,-0.0001,-0.00778,-0.00693,-0.08823,-0.18801,-0.0226,-0.01435,-0.02057,-0.00935,0.00464,-0.01454,-0.00788,-0.01738,-0.002338754
0.01907,-0.00517,-0.00596,-0.00816,-0.00835,-0.0872,-0.18763,-0.01964,-0.01075,-0.02581,-0.01125,0.00095,-0.01616,-0.00534,-0.01856,-0.001908957
0.01766,-0.00563,-0.00233,-0.00965,-0.01138,-0.09136,-0.19258,-0.02169,-0.00822,-0.02576,-0.01186,0.00053,-0.0183,-0.00952,-0.01993,-0.001496333
0.0148,-0.00721,-0.00595,-0.01074,-0.01336,-0.09334,-0.19584,-0.02119,-0.01299,-0.0257,-0.0156,-0.00237,-0.02012,-0.01079,-0.02071,-0.002718515
0.02343,0.00093,0.00174,-0.00124,-0.00246,-0.07976,-0.18397,-0.01221,-0.00287,-0.0175,-0.00425,0.00653,-0.01113,0.0005,-0.01097,0.004150292
0.02057,-0.00101,0.00132,-0.00523,-0.00669,-0.08528,-0.18863,-0.01625,-0.00635,-0.01907,-0.0075,0.0032,-0.01466,-0.00302,-0.01408,0.003339648
0.01664,-0.0055,-0.00794,-0.00866,-0.01082,-0.09157,-0.19095,-0.02128,-0.01125,-0.02456,-0.01117,0.00001,-0.01957,-0.00713,-0.01689,-0.002087649
0.01532,-0.00664,-0.0085,-0.01316,-0.01243,-0.09196,-0.19434,-0.02096,-0.01313,-0.02504,-0.01491,0.00089,-0.02376,-0.00985,-0.01827,-0.002837271
0.01614,-0.00787,-0.00638,-0.00884,-0.01218,-0.0914,-0.19492,-0.02067,-0.01209,-0.02532,-0.01354,-0.00104,-0.01615,-0.00775,-0.02167,-0.000852643
0.01623,-0.00816,-0.00379,-0.00851,-0.01076,-0.08931,-0.19476,-0.02154,-0.01114,-0.02478,-0.01519,-0.00379,-0.01923,-0.00504,-0.02019,-0.002500061
0.01257,-0.00946,-0.0086,-0.01195,-0.01277,-0.09295,-0.19711,-0.02324,-0.01515,-0.02577,-0.01739,-0.00267,-0.01982,-0.01054,-0.02216,-0.005544656
0.01781,-0.0083,-0.00814,-0.01091,-0.01304,-0.09352,-0.19887,-0.02163,-0.01375,-0.02516,-0.01413,0.00118,-0.01425,-0.00768,-0.02093,-0.000426117
0.02068,-0.00232,-0.00222,-0.00442,-0.00608,-0.08376,-0.18877,-0.0165,-0.00857,-0.02017,-0.00862,0.00247,-0.01134,0.00062,-0.01569,0.002444315
0.01128,-0.01011,-0.01,-0.01248,-0.01387,-0.09253,-0.19841,-0.02458,-0.01539,-0.02727,-0.01674,-0.00675,-0.02262,-0.0086,-0.02517,-0.006127725
0.01387,-0.0073,-0.00671,-0.01029,-0.01221,-0.0926,-0.1946,-0.02204,-0.01256,-0.02509,-0.01505,-0.00311,-0.02103,-0.00844,-0.01958,-0.004301797
0.01234,-0.01012,-0.00817,-0.01241,-0.01342,-0.09524,-0.1989,-0.02458,-0.01558,-0.02621,-0.0134,-0.00386,-0.02301,-0.00685,-0.02529,-0.006307788
0.01645,-0.00986,-0.00831,-0.01459,-0.01527,-0.09679,-0.19859,-0.02664,-0.01774,-0.02874,-0.01645,-0.00537,-0.01974,-0.01122,-0.01985,-0.006559472
0.01645,-0.01043,-0.00702,-0.0147,-0.01195,-0.09505,-0.19384,-0.02521,-0.01368,-0.02891,-0.01455,-0.0054,-0.01888,-0.00766,-0.0192,-0.005259529
0.01645,-0.01088,-0.01145,-0.01289,-0.01416,-0.0942,-0.19689,-0.02678,-0.01803,-0.0296,-0.01856,-0.00572,-0.0199,-0.0126,-0.02622,-0.006928579
0.01535,-0.0065,-0.00825,-0.00889,-0.01289,-0.09387,-0.19534,-0.02335,-0.01439,-0.02624,-0.01382,-0.00267,-0.01824,-0.00716,-0.02136,-0.003393333
0.01645,-0.00774,-0.00988,-0.01504,-0.0176,-0.09706,-0.20244,-0.02535,-0.0172,-0.02796,-0.01398,-0.00525,-0.02168,-0.0105,-0.02353,-0.006298887
0.01599,-0.00603,-0.00635,-0.00888,-0.00963,-0.08737,-0.19449,-0.02054,-0.0112,-0.0242,-0.01193,-0.00116,-0.01621,-0.00314,-0.01853,-0.002493439
0.01645,-0.00282,-0.00411,-0.0056,-0.00561,-0.08742,-0.19271,-0.01775,-0.00815,-0.02203,-0.00946,0.00094,-0.01685,-0.00138,-0.0157,0.002829169
0.01645,-0.00384,-0.00562,-0.00622,-0.01029,-0.08841,-0.19065,-0.01815,-0.01132,-0.02334,-0.00955,0.00073,-0.01495,-0.00348,-0.01459,0.000199478
0.01645,-0.00176,-0.00087,-0.00292,-0.00365,-0.08411,-0.18728,-0.01461,-0.00474,-0.01972,-0.00394,0.00482,-0.00788,0.00098,-0.01326,0.003454332
0.0203,-0.00028,0.00186,-0.00403,-0.00481,-0.08553,-0.19074,-0.0175,-0.00627,-0.01875,-0.00604,0.00289,-0.0114,-0.0005,-0.01576,0.003303677
0.02284,-0.00016,-0.00394,-0.00237,-0.00476,-0.08953,-0.19028,-0.01572,-0.00756,-0.02201,-0.00601,0.0045,-0.01566,0.00085,-0.01577,0.003239067
0.01574,-0.00433,-0.00379,-0.00759,-0.00748,-0.09165,-0.19531,-0.01967,-0.00819,-0.022,-0.00934,-0.00014,-0.01583,-0.00374,-0.01776,-0.00038554
0.0213,-0.00179,-0.00291,-0.00366,-0.00542,-0.09096,-0.19101,-0.0145,-0.00669,-0.01893,-0.00679,0.00465,-0.01407,-0.00509,-0.01574,0.003094238
0.01858,0.00101,-0.00128,-0.00198,-0.00488,-0.08576,-0.19194,-0.01514,-0.0049,-0.01888,-0.00252,0.00579,-0.01257,-0.00032,-0.01439,0.003303677
0.02037,-0.00333,-0.00206,-0.00555,-0.00759,-0.08774,-0.19142,-0.01746,-0.00682,-0.02144,-0.00935,-0.00037,-0.01403,-0.00093,-0.01785,0.001758751
0.01887,-0.00365,-0.00343,-0.00571,-0.00748,-0.08908,-0.1925,-0.01827,-0.00913,-0.02053,-0.00897,0.00065,-0.01375,-0.00235,-0.01705,0.002105081
0.01507,-0.00482,-0.00177,-0.00586,-0.00709,-0.08798,-0.19323,-0.01783,-0.00888,-0.02256,-0.00904,0.00179,-0.0128,-0.003,-0.02192,0.001569054
0.01522,-0.00332,-0.00991,-0.01176,-0.01462,-0.10025,-0.20102,-0.02036,-0.01914,-0.01948,-0.00924,0.00109,-0.01928,-0.01155,-0.02101,-0.000510837
0.01935,-0.01438,-0.01551,-0.01228,-0.01189,-0.094,-0.20308,-0.02107,-0.01105,-0.024,-0.01372,-0.00176,-0.01974,-0.00625,-0.01388,-0.004123929
0.02378,-0.00101,-0.00194,-0.00203,-0.00413,-0.08419,-0.18925,-0.01527,-0.00585,-0.01837,-0.00388,0.00547,-0.00832,0.00241,-0.01248,0.003393194
0.02173,0.00286,-0.00156,-0.0018,-0.00365,-0.08673,-0.18888,-0.01321,-0.00345,-0.01935,-0.00548,0.00479,-0.00981,0.00358,-0.00993,0.00491514
0.03233,0.01059,0.00776,0.00825,0.00324,-0.08007,-0.18189,-0.00444,0.00264,-0.0102,0.00356,0.01277,-0.00236,0.00758,-0.00337,0.014881061
0.0215,-0.00122,-0.00415,-0.0049,-0.00867,-0.09115,-0.19355,-0.01723,-0.01185,-0.02354,-0.00817,0.00093,-0.01445,-0.00193,-0.01604,0.001376119
0.01912,-0.00401,-0.00343,-0.00564,-0.00738,-0.08962,-0.19486,-0.0182,-0.01259,-0.02206,-0.00991,0.00131,-0.01512,-0.00212,-0.01418,0.003180814
0.01949,-0.00188,-0.00479,-0.00567,-0.00854,-0.09029,-0.19466,-0.01783,-0.00921,-0.02252,-0.01047,0.00227,-0.01367,-0.00055,-0.01674,0.000735506
0.02003,0.0043,-0.00748,-0.01337,-0.00904,-0.09131,-0.19441,-0.01887,-0.00835,-0.02273,-0.00952,0.00207,-0.01603,-0.00301,-0.0118,0.00080433
0.02134,-0.00173,-0.00145,-0.00384,-0.00389,-0.08578,-0.19034,-0.01487,-0.00588,-0.01893,-0.00872,0.00231,-0.01129,0.00367,-0.01234,0.003265628
0.02597,0.0003,0.00195,-0.00319,-0.0038,-0.08624,-0.18788,-0.0105,-0.00486,-0.01576,-0.00486,0.00936,-0.00761,0.00245,-0.01376,0.00792187
0.0284,0.00303,0.00333,-0.00183,-0.00454,-0.08583,-0.19034,-0.01184,-0.00498,-0.01577,-0.00421,0.00595,-0.00938,0.00453,-0.00916,0.004702103
0.02785,0.00546,0.00484,0.00165,0.00158,-0.07887,-0.18693,-0.00949,-0.00013,-0.01236,0.00063,0.00884,-0.0064,0.00794,-0.00707,0.010631412
0.02376,0.00398,0.00141,0.00089,-0.00276,-0.08728,-0.19132,-0.01116,-0.0027,-0.01749,-0.0036,0.0075,-0.01123,0.00455,-0.00989,0.008138211
0.02656,0.00577,0.00506,-0.0013,-0.00065,-0.08536,-0.19068,-0.00822,-0.001,-0.01547,-0.00099,0.00808,-0.0097,0.00501,-0.00612,0.010691954
0.02523,0.00319,0.00574,-0.00213,-0.0005,-0.08432,-0.19014,-0.00932,-0.00132,-0.01755,-0.00434,0.00814,-0.00991,0.00537,-0.00915,0.00856672
0.02404,0.00322,-0.00154,-0.00566,-0.0083,-0.08942,-0.1946,-0.01564,-0.00747,-0.01872,-0.00642,0.00412,-0.0126,-0.00068,-0.01589,0.001376119
0.01697,-0.00486,-0.00395,-0.00839,-0.00956,-0.09125,-0.19919,-0.02092,-0.01195,-0.02442,-0.01193,-0.00248,-0.01162,-0.00501,-0.01992,-0.001499138
0.02345,0.00102,-0.00138,-0.00152,-0.00538,-0.08604,-0.19508,-0.01914,-0.00769,-0.02095,-0.00794,0.00304,-0.0129,0.0045,-0.01585,0.003218978
0.02187,0.00221,0.0002,-0.00161,-0.00417,-0.08841,-0.19433,-0.01629,-0.00399,-0.01941,-0.00724,0.00432,-0.01162,0.00295,-0.01313,0.003218239
0.02575,0.00573,0.00228,0.00169,-0.00159,-0.08409,-0.19117,-0.01134,-0.00218,-0.0163,-0.00438,0.00504,-0.00969,0.00391,-0.00747,0.007683355
0.01954,-0.00099,-0.00107,-0.0034,-0.00482,-0.0897,-0.19582,-0.01709,-0.00779,-0.02186,-0.0086,0.003,-0.00913,-0.0018,-0.011,0.002844947
0.03206,0.0165,0.00938,0.00572,0.00513,-0.07978,-0.18441,-0.00539,0.0017,-0.01535,0.00138,0.01196,-0.00196,0.01097,-0.00506,0.014069121
0.02265,0.00431,0.00366,-0.00089,-0.00154,-0.08754,-0.19336,-0.01127,-0.00148,-0.01757,-0.00176,0.00769,-0.01155,0.00366,-0.01236,0.007711531
0.02485,0.00562,0.00435,-0.00179,0.00141,-0.08472,-0.19346,-0.01253,-0.00389,-0.01997,-0.00221,0.00702,-0.01187,0.00721,-0.01548,0.005209753
0.02254,0.00148,0.00069,-0.0027,-0.00455,-0.09022,-0.19424,-0.0156,-0.00627,-0.02223,-0.00723,0.00339,-0.01331,-0.00061,-0.01609,0.003303677
0.03034,0.00672,0.00364,0.00335,0.00024,-0.08246,-0.19061,-0.0097,0.00076,-0.01329,-0.00165,0.00843,-0.00598,0.00698,-0.01031,0.010732627
0.02482,0.00291,0.00225,-0.00017,-0.00304,-0.0873,-0.19373,-0.01414,-0.00619,-0.02102,-0.00115,0.00699,-0.00967,0.00388,-0.01043,0.004112445
0.02306,0.00111,-0.00078,-0.00375,-0.00529,-0.09015,-0.19443,-0.01578,-0.00556,-0.0215,-0.00626,0.00427,-0.01416,0.00079,-0.01112,0.00347695
0.01922,-0.00526,-0.00467,-0.00738,-0.00921,-0.0934,-0.20029,-0.01816,-0.0104,-0.02306,-0.0114,-0.00176,-0.01901,-0.00353,-0.01898,-0.001325135
0.01826,-0.00546,-0.00504,-0.00746,-0.0102,-0.0938,-0.20013,-0.01849,-0.01131,-0.02375,-0.01143,-0.00264,-0.01701,-0.00346,-0.01616,-0.001790302
0.01666,-0.00528,-0.00535,-0.00758,-0.00941,-0.09579,-0.20223,-0.02011,-0.01226,-0.02693,-0.01257,-0.00142,-0.01781,-0.00288,-0.01937,-0.001549679
0.01694,-0.00412,-0.00704,-0.0082,-0.01069,-0.09718,-0.20159,-0.02035,-0.01504,-0.02768,-0.01367,-0.00296,-0.01838,-0.00566,-0.0189,-0.002064846
0.01699,-0.00399,-0.00363,-0.0083,-0.00996,-0.09745,-0.20109,-0.01846,-0.0118,-0.02609,-0.01275,-0.00403,-0.01805,-0.00582,-0.02222,-0.001332028
0.02099,0.00047,-0.00088,-0.00181,-0.00418,-0.08841,-0.19609,-0.01529,-0.00621,-0.0199,-0.00487,0.00337,-0.01154,0.00013,-0.0116,0.00347695
0.02057,0.00319,-0.0009,-0.00438,-0.00509,-0.08963,-0.19522,-0.01372,-0.00677,-0.02181,-0.00579,0.00224,-0.01076,0.00561,-0.01046,0.004159168
0.02058,-0.00022,-0.00532,-0.0035,-0.00813,-0.09096,-0.1988,-0.02021,-0.01238,-0.02219,-0.01107,-0.00056,-0.01507,-0.0012,-0.0156,0.001044783
0.02241,-0.00352,-0.00355,-0.00736,-0.00719,-0.09095,-0.19444,-0.0181,-0.00674,-0.02153,-0.00885,0.00452,-0.01501,0.00048,-0.0176,0.002620251
0.02556,0.00299,-0.00045,-0.00007,-0.00417,-0.08481,-0.19252,-0.01662,-0.00122,-0.01686,-0.00115,0.00692,-0.01121,0.00447,-0.00932,0.004120161
0.02382,-0.00095,-0.00265,-0.0024,-0.00289,-0.08881,-0.19194,-0.01609,-0.00166,-0.02243,-0.01125,0.00535,-0.01194,0.00103,-0.01041,0.003096974
0.02543,-0.00323,-0.00652,-0.00112,-0.00279,-0.08732,-0.18923,-0.00849,-0.00329,-0.01658,-0.00588,0.00515,-0.01027,-0.002865,-0.01786,0.007105849
0.02503,0.00297,-0.00697,-0.00513,-0.00785,-0.09319,-0.19291,-0.01266,-0.0036,-0.01922,-0.01063,0.00572,-0.02056,0.00097,-0.00978,0.002666637
0.02979,0.00409,-0.00001,0.00365,-0.009965,-0.08428,-0.18635,-0.00746,0.00058,-0.01016,-0.00147,0.00985,-0.00698,0.007,-0.00459,0.006329525
0.02155,0.00411,0.00294,-0.00156,-0.00453,-0.08776,-0.1935,-0.01997,-0.00463,-0.01817,-0.00701,0.00523,-0.01031,0.0013,-0.01043,0.004536425
0.02044,0.00084,-0.00632,-0.00621,-0.00577,-0.08181,-0.19658,-0.01672,-0.01373,-0.02365,-0.01002,0.00217,-0.01284,-0.00158,-0.0129,0.003497375
0.01817,-0.00222,-0.00279,-0.0044,-0.00589,-0.08864,-0.19365,-0.01846,-0.00824,-0.02486,-0.00968,0.00234,-0.01322,0.00155,-0.01524,0.00246018
0.02248,0.00077,0.00015,-0.00193,-0.00263,-0.08691,-0.19117,-0.01686,-0.00811,-0.02345,-0.0076,0.00621,-0.01113,0.00275,-0.01263,0.003056269
0.02246,-0.00005,-0.00632,-0.00059,-0.00136,-0.08452,-0.19266,-0.01198,-0.00087,-0.0175,-0.00357,0.00777,-0.01332,0.00632,-0.00995,0.006800704
0.02048,0.00084,-0.00079,-0.00323,-0.00656,-0.09033,-0.19543,-0.01227,-0.00521,-0.0241,-0.00715,0.00469,-0.01301,0.00502,-0.01226,0.003971546
0.02983,0.00904,-0.00632,0.00699,0.00649,-0.08102,-0.18597,-0.00894,0.00175,-0.01489,-0.00051,0.01442,-0.00043,0.00236,-0.00407,0.020034581
0.01611,-0.00178,-0.00632,-0.0058,-0.00855,-0.09139,-0.19711,-0.01976,-0.01085,-0.02166,-0.0101,-0.00351,-0.0189,-0.00431,-0.02037,-0.000578462
0.02041,-0.00346,-0.0063,-0.00393,-0.00941,-0.0893,-0.1958,-0.01641,-0.008,-0.02299,-0.00956,0.0008,-0.01425,-0.0043,-0.01673,0.00112863
0.03042,0.01012,0.00994,0.00529,0.00294,-0.08001,-0.18338,-0.0065,0.00269,-0.0119,0.00295,0.01454,-0.00136,0.01338,-0.0037,0.014489614
0.03591,0.01531,0.01594,0.01392,0.01074,-0.07162,-0.17794,-0.00544,0.01025,-0.00803,0.00825,0.0196,0.00373,0.01978,0.00038,0.020598808
0.0337,0.01979,-0.00632,0.00803,0.00553,-0.07492,-0.17941,0.00002,0.0042,-0.00911,0.00825,0.01894,-0.00202,0.01581,-0.00016,0.02021872
0.03193,0.01932,0.01234,0.00758,0.00663,-0.07632,-0.17915,-0.00177,0.00682,-0.01178,0.00227,0.01495,-0.00017,0.01641,-0.00123,0.020598808
0.03691,0.01408,0.0133,0.00935,0.00873,-0.07663,-0.17808,-0.00843,0.00808,-0.00289,0.0063,0.01838,0.00106,0.01837,0.00078,0.021313282
0.03456,0.0073,-0.00632,0.00853,0.00748,-0.08042,-0.18083,-0.00748,0.00353,-0.01063,0.0004,0.01143,0.00052,0.01164,-0.00339,0.019923305
0.02635,0.00771,0.00677,0.0022,0.00859,-0.08261,-0.18143,-0.01058,0.00143,-0.01606,0.00012,0.01191,-0.00577,0.01009,-0.00746,0.01659752
0.02266,0.00799,0.0012,0.00325,-0.009965,-0.08311,-0.18838,-0.01127,-0.00297,-0.02196,-0.00078,0.00858,-0.00781,0.0093,-0.01786,0.003839835
0.02487,0.00397,0.00145,0.00068,-0.00439,-0.09216,-0.18905,-0.01467,-0.00683,-0.02293,-0.00525,0.00869,-0.01248,0.00312,-0.00944,0.004825827
0.0328,0.01309,0.01166,0.00944,0.00812,-0.07833,-0.18043,-0.00785,0.00217,-0.01542,0.00199,0.01333,-0.00137,0.01616,-0.00025,0.021170815
0.02315,0.01082,0.00999,0.00627,0.00293,-0.08477,-0.18433,-0.02022,-0.00309,-0.0188,-0.00017,0.01155,-0.00785,0.01085,-0.00717,0.008386944
0.02893,0.00843,0.00505,0.00378,0.00313,-0.08441,-0.18083,-0.00899,-0.0017,-0.01625,-0.00163,0.01061,-0.00663,0.01067,-0.00833,0.011112807
0.03233,0.01205,0.00939,0.00756,0.00634,-0.07891,-0.17928,-0.01589,0.00364,-0.01261,0.00313,0.0145,-0.00035,0.01449,-0.00017,0.0191829
0.03415,0.0149,0.01457,0.00865,0.0077,-0.08038,-0.17959,-0.02797,0.0047,-0.01156,0.00081,0.01635,0.00162,0.02354,-0.00203,0.01558869
0.03051,0.01081,0.00931,0.00635,0.00457,-0.07406,-0.18459,-0.01922,0.00147,-0.00533,0.0008,0.01613,-0.00441,0.01595,0.00182,0.00904566
0.01645,0.01373,0.00608,0.00748,0.00258,-0.08409,-0.1842,-0.01709,-0.00107,-0.00901,-0.00018,0.01406,-0.00489,0.01224,-0.00427,0.011024694
0.03018,0.0087,0.00899,0.00831,0.00684,-0.08271,-0.17872,-0.03859,0.00502,-0.01323,0.00086,0.01299,-0.00491,0.01627,-0.00073,0.016127413
0.03236,0.00672,-0.00632,0.00752,0.00308,-0.08276,-0.18385,-0.04868,0.00308,-0.01353,-0.00101,0.00849,-0.00498,0.01653,-0.00344,0.009909124
0.02866,0.00888,0.00712,0.00399,0.00417,-0.08948,-0.18562,-0.00401,0.00152,-0.01047,-0.00441,0.00502,-0.0055,0.01225,-0.00695,0.00812431
0.03057,0.0025,0.00499,-0.00353,-0.00373,-0.09037,-0.18664,0.01694,-0.00053,-0.01602,-0.00595,0.00238,-0.01189,0.01176,-0.00725,0.007070411
0.02961,0.00916,0.00408,0.001,0.00041,-0.08432,-0.18806,-0.03402,-0.00151,-0.01309,-0.00359,0.00797,-0.01371,0.01108,-0.00757,0.00649971
0.03129,0.00989,0.00704,0.00408,0.00431,-0.08395,-0.18094,-0.02548,-0.00232,-0.01602,-0.00044,0.01072,-0.00509,0.01494,-0.00132,0.006522286
0.02977,0.00871,-0.00632,0.00608,0.00378,-0.08347,-0.1797,-0.01559,0.00571,-0.02058,-0.00077,0.01203,-0.00558,0.01873,-0.00376,0.0086881
0.02272,-0.00246,-0.00163,-0.00252,-0.00739,-0.09623,-0.19704,-0.02677,-0.01088,-0.02478,-0.00998,0.00212,-0.01647,0.00459,-0.01507,-0.000289463
0.0282,0.00409,-0.00632,0.0014,0.00219,-0.08401,-0.17987,-0.0286,0.00062,-0.01858,-0.00163,0.01072,-0.00644,0.0168,-0.00526,0.004503288
0.02464,0.00274,-0.00632,0.00094,-0.009965,-0.09078,-0.19447,-0.0287,-0.00805,-0.01737,-0.00631,0.00699,-0.01394,0.00669,-0.00617,0.002510163
0.03143,0.00661,0.00344,0.00064,0.00007,-0.08849,-0.18571,-0.02227,0.00221,-0.01081,-0.00218,0.0121,-0.00767,0.01474,-0.0046,0.008652215
0.01772,-0.00285,-0.00632,-0.00962,-0.01035,-0.0959,-0.19373,-0.03856,-0.01194,-0.02319,-0.01616,-0.00118,-0.01858,0.00038,-0.01429,0.012502382
0.02149,0.00121,-0.01207,-0.00864,-0.00798,-0.09418,-0.18541,-0.04122,-0.00481,-0.02176,-0.00738,0.01207,-0.00902,0.00277,-0.01377,0.01432178
0.0306,0.01237,0.00463,-0.00136,0.00105,-0.08477,-0.18011,-0.00977,0.00253,-0.016,-0.00215,0.01254,-0.0062,0.01275,-0.00254,0.014516578
0.02982,0.00728,0.00489,0.00244,0.0025,-0.08201,-0.17743,-0.02357,0.00475,-0.01558,-0.012385,0.01007,-0.00328,0.01313,-0.00688,0.006009637
0.03045,0.00857,0.00938,0.00074,0.00255,-0.09015,-0.18363,-0.00844,0.00025,-0.0142,-0.012385,0.00748,-0.00729,0.00795,-0.00899,0.008237838
0.02618,0.00742,0.00942,0.00124,-0.00006,-0.09074,-0.18204,-0.03067,-0.00328,-0.01715,-0.0053,0.00697,-0.00855,0.00746,-0.01154,0.004827499
0.03978,0.01049,0.01247,0.01056,0.0053,-0.08313,-0.17324,-0.00288,0.00464,-0.00784,0.00258,0.01349,-0.00438,0.01246,0.00045,0.014640335
0.02797,0.00966,0.00815,0.00433,0.00186,-0.0943,-0.18204,-0.00143,-0.0008,-0.01292,-0.00097,0.01144,-0.01273,0.01506,-0.00521,0.011271396
0.02709,0.00832,0.00313,0.00047,0.00326,-0.09179,-0.17789,-0.00456,0.00209,-0.01059,0.0032,0.01046,-0.01415,0.00952,-0.00699,0.014080917
0.03054,0.00303,-0.00555,-0.00733,-0.00571,-0.09306,-0.18867,-0.02022,-0.00736,-0.02341,-0.00905,0.00242,-0.0195,0.00181,-0.00714,0.002888956
0.03267,0.00927,0.00864,0.00473,0.00416,-0.08497,-0.159835,-0.00409,0.00026,-0.00923,-0.00387,-0.00193,-0.016835,0.01535,-0.00513,0.010924581
0.03168,0.0115,0.00971,0.00417,0.00562,-0.08412,-0.17759,-0.00675,0.00407,-0.01147,-0.00056,0.01124,-0.00428,0.01546,-0.0031,0.02074953
0.03002,-0.00563,0.01132,0.00576,0.0032,-0.08397,-0.1757,-0.00374,0.00233,-0.01065,0.0063,0.01045,-0.00453,0.01565,-0.00458,0.01429088
0.03211,0.01015,0.0135,0.00688,0.00687,-0.08655,-0.17463,-0.00828,0.00629,-0.01157,-0.012385,0.01076,-0.00691,0.01707,-0.0068,0.018680463
