TRUE,fit,prediction
-0.00975,,-0.010419879
-0.00859,,-0.00773569
-0.00639,,-0.00457293
0.00207,,0.004945277
-0.00153,,-0.005731978
-0.00279,,-0.005761589
-0.00098,,-0.003085876
-0.00017,,-0.002335961
-0.00218,,-0.005827364
-0.00161,,-0.003775199
0.00232,,0.002857735
0.00357,,0.00489146
-0.00229,,-0.004279054
-0.00272,,-0.005158215
-0.00245,,-0.006240779
-0.00432,,-0.005087055
-0.00655,,-0.005607357
-0.00542,,-0.006273882
-0.00243,,-0.004314057
-0.00393,,-0.002700333
0.00216,,-0.001121434
-0.00264,,-0.005363276
-0.00157,,-0.00142284
-0.00496,,-0.004133684
-0.00072,,-0.004870385
-0.00809,,-0.008108252
0.00543,,0.003484959
-0.00446,,-0.005416313
-0.00169,,-0.002450135
-0.00326,,-0.004611464
-0.00011,,-0.001381026
-0.00068,,0.000450643
0.00239,,0.005889843
-0.00443,,-0.001776739
-0.00006,,0.00044558
0.00064,,0.000349586
0.0012,,0.000785072
-0.00295,,-0.001789692
-0.00218,,-0.00263804
